,Accuracy,Precision,Recall,F1 Score,Balanced Accuracy,AUC,Mutual Information,Normalized MI,Randomized Dependence Coefficient,Pearson Correlation,Statistical Parity Abs Diff,Disparate Impact,Disparate Impact Obj,Equal Opportunity Abs Diff,Predictive Equality Abs Diff,Average Odds Diff,Average Odds Error,Consistency,Consistency Obj,Model,Preprocessor,ModelPreprocessor
5,0.725,0.7847222222222222,0.8248175182481752,0.804270462633452,0.6663770130923415,0.797242497972425,0.0008913425909726214,0.0022523764938411814,0.8734035912627691,0.04087595596566436,0.08421052631578951,0.8947368421052632,0.10526315789473684,0.06857638888888884,0.5,-0.21571180555555558,0.2842881944444444,0.704,0.29600000000000004,LogisticRegression,OriginalData,"('LogisticRegression', 'OriginalData')"
6,0.735,0.8181818181818182,0.7883211678832117,0.8029739776951673,0.7036843934654153,0.7950411308075541,0.0025031236956274752,0.005963007671458106,0.7994926659495809,0.06780157913100451,0.1473684210526316,0.8157894736842105,0.1842105263157895,0.10763888888888884,0.3870967741935484,-0.13972894265232977,0.2473678315412186,0.6739999999999999,0.32600000000000007,LogisticRegression,DisparateImpactRemover,"('LogisticRegression', 'DisparateImpactRemover')"
7,0.685,0.685,1.0,0.8130563798219584,0.5,0.5,0.0,0.0,0.9933849818898168,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LogisticRegression,LFR,"('LogisticRegression', 'LFR')"
8,0.755,0.7716049382716049,0.9124087591240876,0.8361204013377926,0.6625535859112501,0.792028733634573,1.6887713015029115e-05,4.932604261756074e-05,0.8700558085227377,0.005847953216374225,0.010526315789473606,1.013157894736842,0.013157894736842035,0.02517361111111116,0.5967741935483871,-0.31097390232974914,0.31097390232974914,0.753,0.247,LogisticRegression,MetricOptRemover,"('LogisticRegression', 'MetricOptRemover')"
9,0.725,0.777027027027027,0.8394160583941606,0.8070175438596491,0.6578032672923184,0.797358359402155,0.0005193745855979134,0.0013462761157080362,0.856152959546006,0.031381371201314436,0.06315789473684219,0.9210526315789472,0.07894736842105277,0.05295138888888884,0.532258064516129,-0.23965333781362008,0.2926047267025089,0.7,0.30000000000000004,LogisticRegression,Reweighing,"('LogisticRegression', 'Reweighing')"
10,0.6,0.7435897435897436,0.635036496350365,0.6850393700787402,0.5794230100799445,0.5794230100799443,0.005470276183610262,0.012472954544255116,0.7314558802463702,0.10010590081607783,0.22631578947368425,0.7171052631578947,0.2828947368421053,0.27170138888888884,0.4838709677419355,-0.10608478942652333,0.37778617831541217,0.605,0.395,DecisionTreeClassifier,OriginalData,"('DecisionTreeClassifier', 'OriginalData')"
11,0.605,0.7685185185185185,0.6058394160583942,0.6775510204081633,0.6045070096164986,0.6045070096164987,0.007750213371692766,0.01744641757459541,0.6942023604616467,0.11967977161098997,0.27368421052631586,0.6578947368421052,0.3421052631578948,0.30295138888888884,0.4032258064516129,-0.05013720878136202,0.35308859767025086,0.6060000000000001,0.3939999999999999,DecisionTreeClassifier,DisparateImpactRemover,"('DecisionTreeClassifier', 'DisparateImpactRemover')"
12,0.685,0.685,1.0,0.8130563798219584,0.5,0.5,0.0,0.0,0.9902876581494732,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DecisionTreeClassifier,LFR,"('DecisionTreeClassifier', 'LFR')"
13,0.62,0.732824427480916,0.7007299270072993,0.7164179104477613,0.5725871857258719,0.5725871857258719,0.021843531384849013,0.051834908037663364,0.7958282251498608,0.16649917926965474,0.3631578947368421,0.6368421052631579,0.3631578947368421,0.3203125,0.4516129032258065,0.38596270161290325,0.38596270161290325,0.6679999999999999,0.3320000000000001,DecisionTreeClassifier,MetricOptRemover,"('DecisionTreeClassifier', 'MetricOptRemover')"
14,0.56,0.7024793388429752,0.6204379562043796,0.6589147286821705,0.5245046923879041,0.5245046923879041,0.01148097784969302,0.026409826468752628,0.7093072723502919,0.1384423556466381,0.31052631578947376,0.6549707602339181,0.3450292397660819,0.28732638888888884,0.4354838709677419,0.36140512992831536,0.36140512992831536,0.6120000000000001,0.3879999999999999,DecisionTreeClassifier,Reweighing,"('DecisionTreeClassifier', 'Reweighing')"
